Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
39,Parlier,San Joaquin Valley,9/24/2018,1600,267,0.39, ,0.00, ,463, ,1.0, ,32.8, ,21, ,7.6, ,2.4, ,335, ,23.5, 
39,Parlier,San Joaquin Valley,9/24/2018,1700,267,0.22, ,0.00, ,244, ,1.1, ,32.2, ,23, ,8.3, ,1.8, ,346, ,23.9, 
39,Parlier,San Joaquin Valley,9/24/2018,1800,267,0.08, ,0.00, ,40, ,1.2, ,29.2, ,29, ,9.6, ,1.4, ,298, ,24.0, 
39,Parlier,San Joaquin Valley,9/24/2018,1900,267,0.01, ,0.00, ,0, ,1.4, ,23.8, ,47, ,11.8, ,0.6, ,15, ,24.0, 
39,Parlier,San Joaquin Valley,9/24/2018,2000,267,0.00, ,0.00, ,0, ,1.4, ,21.3, ,57, ,12.3, ,0.7, ,357, ,23.8, 
39,Parlier,San Joaquin Valley,9/24/2018,2100,267,0.00, ,0.00, ,0, ,1.4, ,18.9, ,66, ,12.4, ,0.6, ,235, ,23.5, 
39,Parlier,San Joaquin Valley,9/24/2018,2200,267,0.00, ,0.00, ,0, ,1.5, ,17.5, ,74, ,12.7, ,0.7, ,204, ,23.2, 
39,Parlier,San Joaquin Valley,9/24/2018,2300,267,0.00, ,0.00, ,0, ,1.5, ,16.5, ,78, ,12.6, ,0.7, ,78, ,22.9, 
39,Parlier,San Joaquin Valley,9/24/2018,2400,267,0.00, ,0.00, ,0, ,1.4, ,15.5, ,82, ,12.4, ,0.6, ,65, ,22.6, 
39,Parlier,San Joaquin Valley,9/25/2018,0100,268,0.00, ,0.00, ,0, ,1.4, ,14.8, ,83, ,11.9, ,0.6, ,34, ,22.3, 
39,Parlier,San Joaquin Valley,9/25/2018,0200,268,0.00, ,0.00, ,0, ,1.4, ,14.1, ,86, ,11.8, ,0.7, ,80, ,22.0, 
39,Parlier,San Joaquin Valley,9/25/2018,0300,268,0.00, ,0.00, ,0, ,1.3, ,13.4, ,87, ,11.3, ,0.9, ,35, ,21.8, 
39,Parlier,San Joaquin Valley,9/25/2018,0400,268,0.00, ,0.00, ,0, ,1.3, ,12.9, ,87, ,10.8, ,0.7, ,16, ,21.5, 
39,Parlier,San Joaquin Valley,9/25/2018,0500,268,0.00, ,0.00, ,0, ,1.3, ,12.5, ,86, ,10.3, ,0.6, ,11, ,21.2, 
39,Parlier,San Joaquin Valley,9/25/2018,0600,268,0.00, ,0.00, ,2, ,1.2, ,12.0, ,88, ,10.1, ,0.7, ,92, ,21.0, 
39,Parlier,San Joaquin Valley,9/25/2018,0700,268,0.02, ,0.00, ,92, ,1.3, ,13.3, ,84, ,10.7, ,0.9, ,88, ,20.8, 
39,Parlier,San Joaquin Valley,9/25/2018,0800,268,0.17, ,0.00, ,296, ,1.4, ,17.8, ,68, ,11.8, ,2.2, ,148, ,20.6, 
39,Parlier,San Joaquin Valley,9/25/2018,0900,268,0.34, ,0.00, ,498, ,1.3, ,21.8, ,50, ,10.9, ,2.5, ,146, ,20.5, 
39,Parlier,San Joaquin Valley,9/25/2018,1000,268,0.47, ,0.00, ,661, ,1.4, ,24.6, ,44, ,11.7, ,2.2, ,156, ,20.5, 
39,Parlier,San Joaquin Valley,9/25/2018,1100,268,0.55, ,0.00, ,771, ,1.4, ,26.6, ,40, ,12.1, ,2.1, ,170, ,20.8, 
39,Parlier,San Joaquin Valley,9/25/2018,1200,268,0.61, ,0.00, ,822, ,1.4, ,28.7, ,34, ,11.4, ,1.8, ,203, ,21.0, 
39,Parlier,San Joaquin Valley,9/25/2018,1300,268,0.60, ,0.00, ,809, ,1.2, ,30.7, ,28, ,10.2, ,1.5, ,260, ,21.4, 
39,Parlier,San Joaquin Valley,9/25/2018,1400,268,0.59, ,0.00, ,737, ,1.2, ,32.3, ,25, ,9.5, ,2.3, ,317, ,22.2, 
39,Parlier,San Joaquin Valley,9/25/2018,1500,268,0.53, ,0.00, ,608, ,1.1, ,33.2, ,22, ,8.6, ,2.7, ,325, ,23.0, 
39,Parlier,San Joaquin Valley,9/25/2018,1600,268,0.41, ,0.00, ,428, ,1.0, ,33.9, ,19, ,6.9, ,2.9, ,330, ,23.5, 
39,Parlier,San Joaquin Valley,9/25/2018,1700,268,0.25, ,0.00, ,219, ,1.0, ,33.4, ,19, ,6.9, ,2.6, ,323, ,23.9, 
39,Parlier,San Joaquin Valley,9/25/2018,1800,268,0.12, ,0.00, ,44, ,1.0, ,31.0, ,22, ,7.0, ,1.8, ,314, ,24.0, 
39,Parlier,San Joaquin Valley,9/25/2018,1900,268,0.05, ,0.00, ,0, ,1.1, ,27.2, ,30, ,7.9, ,1.1, ,296, ,23.9, 
39,Parlier,San Joaquin Valley,9/25/2018,2000,268,0.01, ,0.00, ,0, ,1.4, ,21.3, ,55, ,12.0, ,0.8, ,111, ,23.7, 
39,Parlier,San Joaquin Valley,9/25/2018,2100,268,0.00, ,0.00, ,0, ,1.5, ,19.3, ,66, ,12.9, ,0.6, ,158, ,23.5, 
39,Parlier,San Joaquin Valley,9/25/2018,2200,268,0.00, ,0.00, ,0, ,1.4, ,18.4, ,67, ,12.2, ,0.8, ,149, ,23.2, 
39,Parlier,San Joaquin Valley,9/25/2018,2300,268,0.00, ,0.00, ,0, ,1.4, ,17.4, ,70, ,11.9, ,0.9, ,144, ,23.0, 
39,Parlier,San Joaquin Valley,9/25/2018,2400,268,0.00, ,0.00, ,0, ,1.4, ,16.0, ,78, ,12.2, ,0.8, ,92, ,22.7, 
39,Parlier,San Joaquin Valley,9/26/2018,0100,269,0.00, ,0.00, ,0, ,1.4, ,15.5, ,79, ,12.0, ,0.7, ,47, ,22.4, 
39,Parlier,San Joaquin Valley,9/26/2018,0200,269,0.00, ,0.00, ,0, ,1.4, ,15.2, ,80, ,11.8, ,1.0, ,84, ,22.1, 
39,Parlier,San Joaquin Valley,9/26/2018,0300,269,0.00, ,0.00, ,0, ,1.4, ,14.8, ,81, ,11.6, ,0.9, ,33, ,21.9, 
39,Parlier,San Joaquin Valley,9/26/2018,0400,269,0.00, ,0.00, ,0, ,1.3, ,13.9, ,85, ,11.4, ,0.7, ,98, ,21.6, 
39,Parlier,San Joaquin Valley,9/26/2018,0500,269,0.00, ,0.00, ,0, ,1.3, ,13.4, ,85, ,11.0, ,0.7, ,219, ,21.4, 
39,Parlier,San Joaquin Valley,9/26/2018,0600,269,0.00, ,0.00, ,2, ,1.3, ,12.9, ,86, ,10.7, ,0.8, ,124, ,21.2, 
39,Parlier,San Joaquin Valley,9/26/2018,0700,269,0.02, ,0.00, ,87, ,1.3, ,14.1, ,81, ,10.9, ,0.9, ,130, ,20.9, 
39,Parlier,San Joaquin Valley,9/26/2018,0800,269,0.17, ,0.00, ,296, ,1.4, ,19.0, ,64, ,12.0, ,1.4, ,135, ,20.8, 
39,Parlier,San Joaquin Valley,9/26/2018,0900,269,0.34, ,0.00, ,504, ,1.4, ,23.0, ,49, ,11.8, ,2.1, ,168, ,20.7, 
39,Parlier,San Joaquin Valley,9/26/2018,1000,269,0.47, ,0.00, ,668, ,1.3, ,26.2, ,39, ,11.3, ,2.3, ,160, ,20.8, 
39,Parlier,San Joaquin Valley,9/26/2018,1100,269,0.58, ,0.00, ,780, ,1.3, ,28.5, ,34, ,11.2, ,1.9, ,203, ,21.0, 
39,Parlier,San Joaquin Valley,9/26/2018,1200,269,0.63, ,0.00, ,846, ,1.3, ,30.3, ,29, ,10.3, ,1.5, ,234, ,21.3, 
39,Parlier,San Joaquin Valley,9/26/2018,1300,269,0.63, ,0.00, ,806, ,1.1, ,32.3, ,23, ,8.7, ,1.9, ,265, ,21.7, 
39,Parlier,San Joaquin Valley,9/26/2018,1400,269,0.60, ,0.00, ,746, ,1.0, ,33.7, ,19, ,7.0, ,2.2, ,280, ,22.5, 
39,Parlier,San Joaquin Valley,9/26/2018,1500,269,0.52, ,0.00, ,608, ,1.0, ,34.6, ,19, ,7.4, ,2.3, ,329, ,23.3, 
39,Parlier,San Joaquin Valley,9/26/2018,1600,269,0.39, ,0.00, ,422, ,1.1, ,34.9, ,20, ,8.4, ,2.4, ,316, ,23.9, 
39,Parlier,San Joaquin Valley,9/26/2018,1700,269,0.20, ,0.00, ,183, ,1.2, ,34.3, ,22, ,9.5, ,1.9, ,314, ,24.2, 
39,Parlier,San Joaquin Valley,9/26/2018,1800,269,0.08, ,0.00, ,27, ,1.4, ,29.8, ,34, ,12.4, ,1.1, ,312, ,24.3, 
39,Parlier,San Joaquin Valley,9/26/2018,1900,269,0.03, ,0.00, ,0, ,1.6, ,24.8, ,51, ,14.0, ,0.8, ,70, ,24.3, 
39,Parlier,San Joaquin Valley,9/26/2018,2000,269,0.01, ,0.00, ,0, ,1.6, ,22.1, ,60, ,14.1, ,0.7, ,262, ,24.1, 
39,Parlier,San Joaquin Valley,9/26/2018,2100,269,0.01, ,0.00, ,0, ,1.6, ,21.1, ,63, ,13.7, ,0.8, ,242, ,23.9, 
39,Parlier,San Joaquin Valley,9/26/2018,2200,269,0.01, ,0.00, ,0, ,1.6, ,19.8, ,67, ,13.5, ,0.7, ,186, ,23.6, 
39,Parlier,San Joaquin Valley,9/26/2018,2300,269,0.00, ,0.00, ,0, ,1.5, ,18.3, ,72, ,13.2, ,1.1, ,109, ,23.3, 
39,Parlier,San Joaquin Valley,9/26/2018,2400,269,0.00, ,0.00, ,0, ,1.5, ,17.2, ,78, ,13.3, ,0.9, ,135, ,23.1, 
39,Parlier,San Joaquin Valley,9/27/2018,0100,270,0.00, ,0.00, ,0, ,1.5, ,16.5, ,81, ,13.3, ,0.9, ,70, ,22.8, 
39,Parlier,San Joaquin Valley,9/27/2018,0200,270,0.00, ,0.00, ,0, ,1.5, ,15.5, ,83, ,12.7, ,0.6, ,93, ,22.5, 
39,Parlier,San Joaquin Valley,9/27/2018,0300,270,0.00, ,0.00, ,0, ,1.4, ,15.1, ,84, ,12.4, ,0.8, ,69, ,22.3, 
39,Parlier,San Joaquin Valley,9/27/2018,0400,270,0.00, ,0.00, ,0, ,1.4, ,14.9, ,84, ,12.1, ,0.7, ,72, ,22.0, 
39,Parlier,San Joaquin Valley,9/27/2018,0500,270,0.00, ,0.00, ,0, ,1.4, ,14.4, ,84, ,11.8, ,0.8, ,57, ,21.8, 
39,Parlier,San Joaquin Valley,9/27/2018,0600,270,0.00, ,0.00, ,2, ,1.3, ,14.2, ,82, ,11.2, ,0.9, ,63, ,21.6, 
39,Parlier,San Joaquin Valley,9/27/2018,0700,270,0.02, ,0.00, ,84, ,1.4, ,15.5, ,78, ,11.6, ,0.6, ,73, ,21.3, 
39,Parlier,San Joaquin Valley,9/27/2018,0800,270,0.17, ,0.00, ,296, ,1.4, ,20.8, ,58, ,12.3, ,1.2, ,161, ,21.2, 
39,Parlier,San Joaquin Valley,9/27/2018,0900,270,0.34, ,0.00, ,499, ,1.5, ,24.7, ,48, ,12.9, ,1.6, ,173, ,21.1, 
39,Parlier,San Joaquin Valley,9/27/2018,1000,270,0.45, ,0.00, ,668, ,1.5, ,27.5, ,41, ,13.0, ,1.3, ,222, ,21.2, 
39,Parlier,San Joaquin Valley,9/27/2018,1100,270,0.57, ,0.00, ,780, ,1.4, ,29.8, ,34, ,12.3, ,1.5, ,223, ,21.5, 
39,Parlier,San Joaquin Valley,9/27/2018,1200,270,0.64, ,0.00, ,832, ,1.4, ,31.8, ,29, ,11.5, ,1.7, ,228, ,21.7, 
39,Parlier,San Joaquin Valley,9/27/2018,1300,270,0.58, ,0.00, ,690, ,1.2, ,33.1, ,23, ,9.3, ,1.6, ,259, ,22.2, 
39,Parlier,San Joaquin Valley,9/27/2018,1400,270,0.61, ,0.00, ,768, ,1.2, ,34.1, ,22, ,9.1, ,1.8, ,265, ,22.9, 
39,Parlier,San Joaquin Valley,9/27/2018,1500,270,0.51, ,0.00, ,660, ,1.1, ,35.1, ,19, ,8.0, ,1.6, ,273, ,23.6, 
39,Parlier,San Joaquin Valley,9/27/2018,1600,270,0.38, ,0.00, ,411, ,1.0, ,35.1, ,18, ,7.4, ,2.2, ,8, ,24.3, 
39,Parlier,San Joaquin Valley,9/27/2018,1700,270,0.17, ,0.00, ,162, ,1.1, ,34.2, ,21, ,8.8, ,1.5, ,325, ,24.6, 
39,Parlier,San Joaquin Valley,9/27/2018,1800,270,0.07, ,0.00, ,30, ,1.6, ,29.3, ,39, ,14.1, ,0.6, ,56, ,24.7, 
39,Parlier,San Joaquin Valley,9/27/2018,1900,270,0.02, ,0.00, ,0, ,1.7, ,24.2, ,57, ,15.2, ,0.5, ,60, ,24.7, 
39,Parlier,San Joaquin Valley,9/27/2018,2000,270,0.03, ,0.00, ,0, ,1.6, ,23.6, ,54, ,13.7, ,0.8, ,305, ,24.5, 
39,Parlier,San Joaquin Valley,9/27/2018,2100,270,0.01, ,0.00, ,0, ,1.6, ,21.2, ,64, ,14.2, ,0.8, ,28, ,24.2, 
39,Parlier,San Joaquin Valley,9/27/2018,2200,270,0.00, ,0.00, ,0, ,1.7, ,19.4, ,75, ,14.8, ,0.5, ,94, ,24.0, 
39,Parlier,San Joaquin Valley,9/27/2018,2300,270,0.00, ,0.00, ,0, ,1.6, ,18.4, ,77, ,14.4, ,0.9, ,123, ,23.7, 
39,Parlier,San Joaquin Valley,9/27/2018,2400,270,0.00, ,0.00, ,0, ,1.6, ,18.2, ,77, ,14.1, ,1.1, ,134, ,23.4, 
39,Parlier,San Joaquin Valley,9/28/2018,0100,271,0.00, ,0.00, ,0, ,1.5, ,18.1, ,75, ,13.5, ,0.9, ,140, ,23.1, 
39,Parlier,San Joaquin Valley,9/28/2018,0200,271,0.00, ,0.00, ,0, ,1.5, ,16.8, ,81, ,13.4, ,0.7, ,249, ,22.9, 
39,Parlier,San Joaquin Valley,9/28/2018,0300,271,0.00, ,0.00, ,0, ,1.5, ,15.9, ,84, ,13.2, ,0.8, ,45, ,22.7, 
39,Parlier,San Joaquin Valley,9/28/2018,0400,271,0.00, ,0.00, ,0, ,1.5, ,15.7, ,82, ,12.7, ,0.9, ,50, ,22.4, 
39,Parlier,San Joaquin Valley,9/28/2018,0500,271,0.00, ,0.00, ,0, ,1.4, ,15.1, ,84, ,12.3, ,0.7, ,36, ,22.2, 
39,Parlier,San Joaquin Valley,9/28/2018,0600,271,0.00, ,0.00, ,3, ,1.4, ,14.2, ,87, ,12.1, ,0.7, ,248, ,22.0, 
39,Parlier,San Joaquin Valley,9/28/2018,0700,271,0.02, ,0.00, ,79, ,1.5, ,15.5, ,83, ,12.6, ,0.5, ,79, ,21.8, 
39,Parlier,San Joaquin Valley,9/28/2018,0800,271,0.15, ,0.00, ,279, ,1.6, ,20.0, ,67, ,13.6, ,0.7, ,216, ,21.6, 
39,Parlier,San Joaquin Valley,9/28/2018,0900,271,0.26, ,0.00, ,395, ,1.6, ,23.4, ,57, ,14.4, ,1.3, ,175, ,21.5, 
39,Parlier,San Joaquin Valley,9/28/2018,1000,271,0.45, ,0.00, ,626, ,1.6, ,26.1, ,47, ,13.8, ,1.7, ,182, ,21.6, 
39,Parlier,San Joaquin Valley,9/28/2018,1100,271,0.54, ,0.00, ,668, ,1.5, ,28.7, ,38, ,13.1, ,2.4, ,169, ,21.9, 
39,Parlier,San Joaquin Valley,9/28/2018,1200,271,0.62, ,0.00, ,761, ,1.5, ,30.7, ,33, ,12.5, ,2.1, ,174, ,22.2, 
39,Parlier,San Joaquin Valley,9/28/2018,1300,271,0.60, ,0.00, ,724, ,1.5, ,32.1, ,31, ,13.0, ,1.9, ,212, ,22.6, 
39,Parlier,San Joaquin Valley,9/28/2018,1400,271,0.56, ,0.00, ,678, ,1.5, ,33.0, ,29, ,12.8, ,1.7, ,233, ,23.2, 
39,Parlier,San Joaquin Valley,9/28/2018,1500,271,0.45, ,0.00, ,610, ,1.4, ,34.1, ,26, ,11.8, ,1.4, ,213, ,23.9, 
39,Parlier,San Joaquin Valley,9/28/2018,1600,271,0.33, ,0.00, ,411, ,1.3, ,34.7, ,24, ,11.0, ,1.3, ,211, ,24.5, 
39,Parlier,San Joaquin Valley,9/28/2018,1700,271,0.17, ,0.00, ,205, ,1.4, ,33.8, ,27, ,12.0, ,1.3, ,10, ,24.9, 
39,Parlier,San Joaquin Valley,9/28/2018,1800,271,0.06, ,0.00, ,32, ,1.8, ,29.4, ,43, ,15.7, ,0.9, ,77, ,25.0, 
39,Parlier,San Joaquin Valley,9/28/2018,1900,271,0.01, ,0.00, ,0, ,1.9, ,24.8, ,60, ,16.5, ,0.8, ,240, ,25.0, 
39,Parlier,San Joaquin Valley,9/28/2018,2000,271,0.05, ,0.00, ,0, ,1.6, ,25.9, ,47, ,13.7, ,1.8, ,306, ,24.8, 
39,Parlier,San Joaquin Valley,9/28/2018,2100,271,0.04, ,0.00, ,0, ,1.5, ,24.9, ,47, ,12.8, ,1.8, ,332, ,24.5, 
39,Parlier,San Joaquin Valley,9/28/2018,2200,271,0.02, ,0.00, ,0, ,1.5, ,21.9, ,59, ,13.4, ,1.5, ,292, ,24.3, 
39,Parlier,San Joaquin Valley,9/28/2018,2300,271,0.01, ,0.00, ,0, ,1.6, ,20.5, ,65, ,13.6, ,1.4, ,292, ,24.0, 
39,Parlier,San Joaquin Valley,9/28/2018,2400,271,0.00, ,0.00, ,0, ,1.6, ,18.9, ,71, ,13.6, ,1.3, ,269, ,23.8, 
39,Parlier,San Joaquin Valley,9/29/2018,0100,272,0.00, ,0.00, ,0, ,1.6, ,17.7, ,77, ,13.6, ,1.6, ,272, ,23.5, 
39,Parlier,San Joaquin Valley,9/29/2018,0200,272,0.00, ,0.00, ,0, ,1.5, ,17.4, ,76, ,13.2, ,1.7, ,304, ,23.3, 
39,Parlier,San Joaquin Valley,9/29/2018,0300,272,0.01, ,0.00, ,0, ,1.4, ,16.6, ,72, ,11.5, ,2.7, ,329, ,23.0, 
39,Parlier,San Joaquin Valley,9/29/2018,0400,272,0.00, ,0.00, ,0, ,1.3, ,15.6, ,75, ,11.1, ,2.7, ,325, ,22.8, 
39,Parlier,San Joaquin Valley,9/29/2018,0500,272,0.00, ,0.00, ,0, ,1.3, ,14.7, ,78, ,10.9, ,2.2, ,332, ,22.5, 
39,Parlier,San Joaquin Valley,9/29/2018,0600,272,0.00, ,0.00, ,1, ,1.3, ,13.6, ,83, ,10.7, ,1.3, ,345, ,22.3, 
39,Parlier,San Joaquin Valley,9/29/2018,0700,272,0.02, ,0.00, ,73, ,1.3, ,13.7, ,84, ,11.0, ,0.8, ,322, ,22.0, 
39,Parlier,San Joaquin Valley,9/29/2018,0800,272,0.14, ,0.00, ,261, ,1.3, ,16.4, ,70, ,11.0, ,2.1, ,327, ,21.8, 
39,Parlier,San Joaquin Valley,9/29/2018,0900,272,0.29, ,0.00, ,476, ,1.3, ,18.5, ,61, ,10.9, ,2.2, ,325, ,21.6, 
39,Parlier,San Joaquin Valley,9/29/2018,1000,272,0.41, ,0.00, ,642, ,1.3, ,20.1, ,56, ,11.0, ,2.0, ,331, ,21.6, 
39,Parlier,San Joaquin Valley,9/29/2018,1100,272,0.49, ,0.00, ,757, ,1.3, ,21.5, ,52, ,11.1, ,2.4, ,303, ,21.8, 
39,Parlier,San Joaquin Valley,9/29/2018,1200,272,0.55, ,0.00, ,804, ,1.3, ,23.0, ,47, ,11.1, ,2.3, ,318, ,21.9, 
39,Parlier,San Joaquin Valley,9/29/2018,1300,272,0.55, ,0.00, ,794, ,1.3, ,24.4, ,42, ,10.8, ,2.2, ,342, ,22.2, 
39,Parlier,San Joaquin Valley,9/29/2018,1400,272,0.52, ,0.00, ,718, ,1.3, ,25.4, ,39, ,10.4, ,2.5, ,327, ,22.7, 
39,Parlier,San Joaquin Valley,9/29/2018,1500,272,0.44, ,0.00, ,587, ,1.2, ,26.1, ,34, ,9.2, ,2.4, ,328, ,23.3, 
39,Parlier,San Joaquin Valley,9/29/2018,1600,272,0.30, ,0.00, ,410, ,1.1, ,26.4, ,33, ,8.8, ,1.8, ,334, ,23.8, 
39,Parlier,San Joaquin Valley,9/29/2018,1700,272,0.16, ,0.00, ,197, ,1.2, ,25.9, ,35, ,9.3, ,1.8, ,275, ,24.1, 
39,Parlier,San Joaquin Valley,9/29/2018,1800,272,0.06, ,0.00, ,31, ,1.2, ,23.9, ,41, ,10.0, ,1.4, ,292, ,24.2, 
39,Parlier,San Joaquin Valley,9/29/2018,1900,272,0.02, ,0.00, ,0, ,1.3, ,21.4, ,50, ,10.6, ,1.0, ,301, ,24.1, 
39,Parlier,San Joaquin Valley,9/29/2018,2000,272,0.01, ,0.00, ,0, ,1.3, ,19.6, ,56, ,10.7, ,0.9, ,319, ,23.9, 
39,Parlier,San Joaquin Valley,9/29/2018,2100,272,0.00, ,0.00, ,0, ,1.3, ,17.5, ,66, ,11.0, ,1.1, ,9, ,23.6, 
39,Parlier,San Joaquin Valley,9/29/2018,2200,272,0.00, ,0.00, ,0, ,1.3, ,16.2, ,71, ,10.9, ,0.7, ,321, ,23.3, 
39,Parlier,San Joaquin Valley,9/29/2018,2300,272,0.00, ,0.00, ,0, ,1.3, ,15.9, ,70, ,10.4, ,0.9, ,13, ,23.0, 
39,Parlier,San Joaquin Valley,9/29/2018,2400,272,0.00, ,0.00, ,0, ,1.3, ,14.8, ,75, ,10.4, ,0.8, ,311, ,22.7, 
39,Parlier,San Joaquin Valley,9/30/2018,0100,273,0.00, ,0.00, ,0, ,1.3, ,14.6, ,78, ,10.7, ,1.1, ,318, ,22.4, 
39,Parlier,San Joaquin Valley,9/30/2018,0200,273,0.00, ,0.00, ,0, ,1.3, ,13.4, ,83, ,10.6, ,0.7, ,1, ,22.1, 
39,Parlier,San Joaquin Valley,9/30/2018,0300,273,0.00, ,0.00, ,0, ,1.3, ,13.3, ,85, ,10.9, ,1.3, ,339, ,21.9, 
39,Parlier,San Joaquin Valley,9/30/2018,0400,273,0.00, ,0.00, ,0, ,1.3, ,12.4, ,90, ,10.8, ,1.1, ,359, ,21.6, 
39,Parlier,San Joaquin Valley,9/30/2018,0500,273,0.00, ,0.00, ,0, ,1.3, ,12.3, ,92, ,11.0, ,0.6, ,333, ,21.4, 
39,Parlier,San Joaquin Valley,9/30/2018,0600,273,0.00, ,0.00, ,1, ,1.3, ,12.6, ,91, ,11.2, ,0.7, ,32, ,21.2, 
39,Parlier,San Joaquin Valley,9/30/2018,0700,273,0.02, ,0.00, ,67, ,1.4, ,12.8, ,92, ,11.5, ,0.9, ,235, ,21.0, 
39,Parlier,San Joaquin Valley,9/30/2018,0800,273,0.08, ,0.00, ,178, ,1.5, ,14.7, ,87, ,12.6, ,1.4, ,286, ,20.9, 
39,Parlier,San Joaquin Valley,9/30/2018,0900,273,0.21, ,0.00, ,388, ,1.5, ,17.1, ,76, ,12.9, ,1.1, ,348, ,20.8, 
39,Parlier,San Joaquin Valley,9/30/2018,1000,273,0.35, ,0.00, ,555, ,1.4, ,19.6, ,63, ,12.4, ,1.8, ,177, ,20.9, 
39,Parlier,San Joaquin Valley,9/30/2018,1100,273,0.46, ,0.00, ,684, ,1.5, ,21.4, ,58, ,12.8, ,1.7, ,219, ,21.1, 
39,Parlier,San Joaquin Valley,9/30/2018,1200,273,0.49, ,0.00, ,706, ,1.5, ,23.3, ,52, ,12.9, ,1.7, ,254, ,21.4, 
39,Parlier,San Joaquin Valley,9/30/2018,1300,273,0.50, ,0.00, ,701, ,1.4, ,24.8, ,44, ,11.7, ,1.5, ,184, ,21.7, 
39,Parlier,San Joaquin Valley,9/30/2018,1400,273,0.51, ,0.00, ,692, ,1.3, ,26.0, ,40, ,11.3, ,1.8, ,203, ,22.2, 
39,Parlier,San Joaquin Valley,9/30/2018,1500,273,0.43, ,0.00, ,620, ,1.4, ,27.2, ,38, ,11.5, ,1.9, ,290, ,22.8, 
39,Parlier,San Joaquin Valley,9/30/2018,1600,273,0.32, ,0.00, ,436, ,1.3, ,27.3, ,36, ,11.1, ,2.5, ,337, ,23.3, 
39,Parlier,San Joaquin Valley,9/30/2018,1700,273,0.13, ,0.00, ,125, ,1.3, ,26.0, ,38, ,10.7, ,2.2, ,325, ,23.7, 
39,Parlier,San Joaquin Valley,9/30/2018,1800,273,0.05, ,0.00, ,11, ,1.4, ,22.8, ,49, ,11.5, ,1.1, ,315, ,23.8, 
39,Parlier,San Joaquin Valley,9/30/2018,1900,273,0.03, ,0.00, ,0, ,1.5, ,20.7, ,61, ,12.8, ,1.2, ,309, ,23.7, 
39,Parlier,San Joaquin Valley,9/30/2018,2000,273,0.02, ,0.00, ,0, ,1.5, ,20.5, ,61, ,12.8, ,0.8, ,321, ,23.5, 
39,Parlier,San Joaquin Valley,9/30/2018,2100,273,0.02, ,0.00, ,0, ,1.5, ,19.5, ,67, ,13.3, ,1.3, ,307, ,23.3, 
39,Parlier,San Joaquin Valley,9/30/2018,2200,273,0.02, ,0.00, ,0, ,1.5, ,19.4, ,67, ,13.1, ,1.2, ,298, ,23.1, 
39,Parlier,San Joaquin Valley,9/30/2018,2300,273,0.01, ,0.00, ,0, ,1.5, ,17.6, ,75, ,13.1, ,1.3, ,52, ,22.9, 
39,Parlier,San Joaquin Valley,9/30/2018,2400,273,0.00, ,0.00, ,0, ,1.5, ,16.5, ,79, ,12.9, ,0.9, ,70, ,22.6, 
80,Fresno State,San Joaquin Valley,6/1/2018,0100,152,0.01, ,0.00, ,0, ,1.0, ,12.8, ,68, ,7.1, ,3.9, ,308, ,20.9, 
80,Fresno State,San Joaquin Valley,6/1/2018,0200,152,0.00, ,0.00, ,0, ,1.0, ,12.0, ,72, ,7.1, ,3.3, ,313, ,20.8, 
80,Fresno State,San Joaquin Valley,6/1/2018,0300,152,0.00, ,0.00, ,0, ,1.0, ,11.2, ,76, ,7.1, ,2.3, ,311, ,20.7, 
80,Fresno State,San Joaquin Valley,6/1/2018,0400,152,0.00, ,0.00, ,0, ,1.0, ,10.4, ,79, ,7.0, ,1.8, ,321, ,20.6, 
80,Fresno State,San Joaquin Valley,6/1/2018,0500,152,0.00, ,0.00, ,5, ,1.0, ,9.9, ,84, ,7.3, ,1.5, ,294, ,20.5, 
80,Fresno State,San Joaquin Valley,6/1/2018,0600,152,0.03, ,0.00, ,109, ,1.0, ,11.0, ,80, ,7.6, ,1.4, ,328, ,20.4, 
80,Fresno State,San Joaquin Valley,6/1/2018,0700,152,0.17, ,0.00, ,315, ,1.1, ,12.8, ,73, ,8.1, ,2.1, ,315, ,20.3, 
80,Fresno State,San Joaquin Valley,6/1/2018,0800,152,0.29, ,0.00, ,540, ,1.1, ,14.9, ,67, ,8.8, ,1.8, ,307, ,20.2, 
80,Fresno State,San Joaquin Valley,6/1/2018,0900,152,0.44, ,0.00, ,742, ,1.2, ,16.9, ,61, ,9.3, ,1.3, ,308, ,20.0, 
80,Fresno State,San Joaquin Valley,6/1/2018,1000,152,0.58, ,0.00, ,899, ,1.2, ,18.9, ,53, ,9.2, ,1.4, ,301, ,19.9, 
80,Fresno State,San Joaquin Valley,6/1/2018,1100,152,0.69, ,0.00, ,1008, ,1.2, ,20.9, ,48, ,9.5, ,1.6, ,1, ,19.8, 
80,Fresno State,San Joaquin Valley,6/1/2018,1200,152,0.76, ,0.00, ,1060, ,1.2, ,22.5, ,43, ,9.2, ,1.8, ,294, ,19.7, 
80,Fresno State,San Joaquin Valley,6/1/2018,1300,152,0.79, ,0.00, ,1053, ,1.1, ,24.1, ,38, ,9.0, ,2.4, ,307, ,19.7, 
