Lat,Lon,City,Type,Year,Month,Date,Count
38.4897421996393,-121.422181486796,FLORIN,WNVPools,2011,8,2011-08-01,2
38.4897421996393,-121.422181486796,FLORIN,WNVPools,2018,7,2018-07-01,1
32.7734578951091,-116.987638614316,CASA DE ORO-MOUNT HELIX,WNVPools,2016,7,2016-07-01,1
36.4218072766544,-119.846539531385,RIVERDALE,WNVPools,2009,8,2009-08-01,1
36.4218072766544,-119.846539531385,RIVERDALE,WNVPools,2011,7,2011-07-01,1
36.9286569554697,-119.901510177018,BONADELLE RANCHOS-MADERA RANCHOS,WNVPools,2010,6,2010-06-01,4
33.543926801154,-116.074919476113,MECCA,WNVPools,2017,6,2017-06-01,2
36.7796117681067,-119.799178213202,FRESNO,WNVPools,2019,6,2019-06-01,1
38.8819475623042,-121.964787715731,DUNNIGAN,WNVPools,2008,7,2008-07-01,2
38.8819475623042,-121.964787715731,DUNNIGAN,WNVPools,2013,7,2013-07-01,2
38.8819475623042,-121.964787715731,DUNNIGAN,WNVPools,2008,9,2008-09-01,1
37.3085662156229,-120.988721576473,NEWMAN,WNVPools,2012,9,2012-09-01,1
37.3085662156229,-120.988721576473,NEWMAN,WNVPools,2006,9,2006-09-01,1
38.9259608637103,-122.77749694171,CLEARLAKE RIVIERA,WNVPools,2004,9,2004-09-01,2
38.9259608637103,-122.77749694171,CLEARLAKE RIVIERA,WNVPools,2012,8,2012-08-01,1
38.7349053245834,-121.489080000878,ELVERTA,WNVPools,2004,9,2004-09-01,2
38.4206169900787,-121.465637726084,ELK GROVE,WNVPools,2017,8,2017-08-01,2
38.4206169900787,-121.465637726084,ELK GROVE,WNVPools,2012,8,2012-08-01,2
38.4206169900787,-121.465637726084,ELK GROVE,WNVPools,2011,8,2011-08-01,7
38.4206169900787,-121.465637726084,ELK GROVE,WNVPools,2011,7,2011-07-01,1
38.4206169900787,-121.465637726084,ELK GROVE,WNVPools,2014,8,2014-08-01,2
38.4206169900787,-121.465637726084,ELK GROVE,WNVPools,2013,7,2013-07-01,1
38.4206169900787,-121.465637726084,ELK GROVE,WNVPools,2016,6,2016-06-01,1
38.6530291157425,-121.338158169553,CARMICHAEL,WNVPools,2014,6,2014-06-01,1
38.6530291157425,-121.338158169553,CARMICHAEL,WNVPools,2012,9,2012-09-01,1
38.6530291157425,-121.338158169553,CARMICHAEL,WNVPools,2010,7,2010-07-01,2
35.6100039978539,-119.278282235292,WASCO,WNVPools,2018,7,2018-07-01,1
35.6100039978539,-119.278282235292,WASCO,WNVPools,2017,6,2017-06-01,1
35.6100039978539,-119.278282235292,WASCO,WNVPools,2016,8,2016-08-01,1
35.6100039978539,-119.278282235292,WASCO,WNVPools,2013,8,2013-08-01,1
35.6100039978539,-119.278282235292,WASCO,WNVPools,2014,8,2014-08-01,2
35.6100039978539,-119.278282235292,WASCO,WNVPools,2015,8,2015-08-01,1
35.6100039978539,-119.278282235292,WASCO,WNVPools,2013,7,2013-07-01,1
38.0165232320603,-121.616327608948,BETHEL ISLAND,WNVPools,2016,10,2016-10-01,1
38.0165232320603,-121.616327608948,BETHEL ISLAND,WNVPools,2018,9,2018-09-01,1
38.0165232320603,-121.616327608948,BETHEL ISLAND,WNVPools,2016,8,2016-08-01,1
39.3309182200877,-121.746021158441,GRIDLEY,WNVPools,2017,8,2017-08-01,2
39.3309182200877,-121.746021158441,GRIDLEY,WNVPools,2019,8,2019-08-01,2
39.3309182200877,-121.746021158441,GRIDLEY,WNVPools,2018,8,2018-08-01,1
37.8913277865367,-121.152197644045,STOCKTON,WNVPools,2018,7,2018-07-01,1
37.8913277865367,-121.152197644045,STOCKTON,WNVPools,2018,8,2018-08-01,2
37.8913277865367,-121.152197644045,STOCKTON,WNVPools,2020,9,2020-09-01,1
35.2987966526624,-119.262548789233,BAKERSFIELD,WNVPools,2019,8,2019-08-01,1
39.3174096577727,-121.59056087708,HONCUT,WNVPools,2017,9,2017-09-01,2
39.3174096577727,-121.59056087708,HONCUT,WNVPools,2019,8,2019-08-01,2
34.1108010746562,-117.921400092558,VINCENT,WNVPools,2020,9,2020-09-01,1
38.8988288231356,-121.197965622779,LINCOLN,WNVPools,2008,8,2008-08-01,1
38.8988288231356,-121.197965622779,LINCOLN,WNVPools,2007,7,2007-07-01,1
38.8988288231356,-121.197965622779,LINCOLN,WNVPools,2009,9,2009-09-01,1
37.5029825628423,-121.098845064593,PATTERSON,WNVPools,2012,10,2012-10-01,8
37.5029825628423,-121.098845064593,PATTERSON,WNVPools,2012,9,2012-09-01,4
37.5029825628423,-121.098845064593,PATTERSON,WNVPools,2013,7,2013-07-01,1
37.5029825628423,-121.098845064593,PATTERSON,WNVPools,2013,9,2013-09-01,1
36.3027915945291,-119.812373455473,LEMOORE,WNVPools,2015,9,2015-09-01,1
36.3027915945291,-119.812373455473,LEMOORE,WNVPools,2020,8,2020-08-01,1
36.3027915945291,-119.812373455473,LEMOORE,WNVPools,2015,7,2015-07-01,1
36.3027915945291,-119.812373455473,LEMOORE,WNVPools,2015,8,2015-08-01,1
36.1377758764375,-119.191372387735,WOODVILLE,WNVPools,2015,7,2015-07-01,1
36.1377758764375,-119.191372387735,WOODVILLE,WNVPools,2014,7,2014-07-01,1
33.9672912594698,-117.588712328909,EASTVALE,WNVPools,2016,7,2016-07-01,1
33.9672912594698,-117.588712328909,EASTVALE,WNVPools,2017,6,2017-06-01,1
34.4285956022059,-118.477119532545,SANTA CLARITA,WNVPools,2005,8,2005-08-01,1
34.4285956022059,-118.477119532545,SANTA CLARITA,WNVPools,2011,9,2011-09-01,1
34.4285956022059,-118.477119532545,SANTA CLARITA,WNVPools,2005,9,2005-09-01,1
36.6162307645946,-119.440743809922,REEDLEY,WNVPools,2009,8,2009-08-01,2
36.6162307645946,-119.440743809922,REEDLEY,WNVPools,2011,9,2011-09-01,1
36.6162307645946,-119.440743809922,REEDLEY,WNVPools,2018,8,2018-08-01,1
36.6162307645946,-119.440743809922,REEDLEY,WNVPools,2007,8,2007-08-01,1
36.8321696001723,-119.743948278951,FRESNO,WNVPools,2019,8,2019-08-01,1
36.8861314939538,-120.66717524263,SOUTH DOS PALOS,WNVPools,2019,8,2019-08-01,1
38.4683310484112,-121.366995715477,VINEYARD,WNVPools,2012,7,2012-07-01,1
38.4683310484112,-121.366995715477,VINEYARD,WNVPools,2012,6,2012-06-01,1
38.4683310484112,-121.366995715477,VINEYARD,WNVPools,2014,7,2014-07-01,1
36.3718601524271,-119.579211377035,HANFORD,WNVPools,2012,8,2012-08-01,1
36.3718601524271,-119.579211377035,HANFORD,WNVPools,2017,9,2017-09-01,1
36.7308330302251,-119.461519564763,MINKLER,WNVPools,2009,7,2009-07-01,1
33.7238609287352,-117.009794462725,HEMET,WNVPools,2008,8,2008-08-01,1
33.7238609287352,-117.009794462725,HEMET,WNVPools,2008,9,2008-09-01,1
36.4632399471919,-119.486179698649,TRAVER,WNVPools,2010,8,2010-08-01,1
36.4632399471919,-119.486179698649,TRAVER,WNVPools,2014,7,2014-07-01,3
36.9810680782468,-119.998736630767,PARKSDALE,WNVPools,2017,7,2017-07-01,2
36.9810680782468,-119.998736630767,PARKSDALE,WNVPools,2018,7,2018-07-01,1
36.2875099683505,-119.397180722359,VISALIA,WNVPools,2019,8,2019-08-01,1
36.1356590961729,-119.523409021603,TULARE,WNVPools,2020,9,2020-09-01,1
36.1356590961729,-119.523409021603,TULARE,WNVPools,2011,8,2011-08-01,1
36.1356590961729,-119.523409021603,TULARE,WNVPools,2014,9,2014-09-01,1
36.1356590961729,-119.523409021603,TULARE,WNVPools,2013,8,2013-08-01,2
36.1356590961729,-119.523409021603,TULARE,WNVPools,2011,9,2011-09-01,1
36.1356590961729,-119.523409021603,TULARE,WNVPools,2019,7,2019-07-01,1
36.1356590961729,-119.523409021603,TULARE,WNVPools,2007,9,2007-09-01,1
38.4267676284484,-121.429706256947,ELK GROVE,WNVPools,2018,9,2018-09-01,3
34.0324820446663,-118.072801159075,LOS ANGELES,WNVPools,2008,7,2008-07-01,1
33.9080001465056,-117.171982471262,MORENO VALLEY,WNVPools,2008,9,2008-09-01,1
35.3708173893688,-119.122105071637,BAKERSFIELD,WNVPools,2010,8,2010-08-01,2
35.3708173893688,-119.122105071637,BAKERSFIELD,WNVPools,2009,8,2009-08-01,1
35.3919783185774,-119.127870077626,GREENACRES,WNVPools,2011,9,2011-09-01,1
35.3919783185774,-119.127870077626,GREENACRES,WNVPools,2011,8,2011-08-01,1
33.7846957217979,-118.28986242546,LOS ANGELES,WNVPools,2013,7,2013-07-01,1
33.7846957217979,-118.28986242546,LOS ANGELES,WNVPools,2013,5,2013-05-01,3
33.7846957217979,-118.28986242546,LOS ANGELES,WNVPools,2013,8,2013-08-01,1
36.7347118754581,-119.881213108811,FRESNO,WNVPools,2018,8,2018-08-01,1
34.133844762766,-118.367112555694,LOS ANGELES,WNVPools,2012,10,2012-10-01,3
36.8664207593051,-119.741374672618,FRESNO,WNVPools,2019,9,2019-09-01,1
36.8664207593051,-119.741374672618,FRESNO,WNVPools,2007,8,2007-08-01,1
36.3052716799731,-119.783155407318,LEMOORE,WNVPools,2013,6,2013-06-01,3
36.3052716799731,-119.783155407318,LEMOORE,WNVPools,2014,7,2014-07-01,1
38.2715305860464,-121.135982092697,CLAY,WNVPools,2016,9,2016-09-01,1
38.2715305860464,-121.135982092697,CLAY,WNVPools,2014,7,2014-07-01,1
38.2715305860464,-121.135982092697,CLAY,WNVPools,2006,9,2006-09-01,1
38.2715305860464,-121.135982092697,CLAY,WNVPools,2016,8,2016-08-01,1
36.4748631515729,-119.284028871217,YETTEM,WNVPools,2010,7,2010-07-01,1
34.0303786278871,-118.13506742818,MONTEBELLO,WNVPools,2017,8,2017-08-01,2
34.0303786278871,-118.13506742818,MONTEBELLO,WNVPools,2020,9,2020-09-01,1
34.0303786278871,-118.13506742818,MONTEBELLO,WNVPools,2020,8,2020-08-01,2
34.0303786278871,-118.13506742818,MONTEBELLO,WNVPools,2020,7,2020-07-01,1
34.0303786278871,-118.13506742818,MONTEBELLO,WNVPools,2017,10,2017-10-01,1
34.0303786278871,-118.13506742818,MONTEBELLO,WNVPools,2017,9,2017-09-01,1
38.3978450308916,-121.395510613535,ELK GROVE,WNVPools,2014,8,2014-08-01,1
38.3978450308916,-121.395510613535,ELK GROVE,WNVPools,2012,9,2012-09-01,1
38.3303493659239,-121.147647394234,CLAY,WNVPools,2019,8,2019-08-01,1
38.3303493659239,-121.147647394234,CLAY,WNVPools,2019,7,2019-07-01,2
36.4358178527356,-119.470218990005,TRAVER,WNVPools,2007,9,2007-09-01,8
36.4358178527356,-119.470218990005,TRAVER,WNVPools,2008,8,2008-08-01,4
36.4358178527356,-119.470218990005,TRAVER,WNVPools,2007,8,2007-08-01,2
36.4358178527356,-119.470218990005,TRAVER,WNVPools,2009,8,2009-08-01,1
37.3940283049872,-120.725825301825,LIVINGSTON,WNVPools,2017,8,2017-08-01,5
37.3940283049872,-120.725825301825,LIVINGSTON,WNVPools,2005,8,2005-08-01,1
34.0225980333089,-117.883554566932,WALNUT,WNVPools,2015,9,2015-09-01,1
34.0225980333089,-117.883554566932,WALNUT,WNVPools,2014,7,2014-07-01,2
34.0225980333089,-117.883554566932,WALNUT,WNVPools,2020,9,2020-09-01,1
34.0225980333089,-117.883554566932,WALNUT,WNVPools,2017,6,2017-06-01,1
39.5102375206306,-122.203232636786,WILLOWS,WNVPools,2005,7,2005-07-01,1
38.6486895751012,-121.334821751431,CARMICHAEL,WNVPools,2007,7,2007-07-01,1
38.6486895751012,-121.334821751431,CARMICHAEL,WNVPools,2010,7,2010-07-01,4
38.6486895751012,-121.334821751431,CARMICHAEL,WNVPools,2008,8,2008-08-01,2
38.6486895751012,-121.334821751431,CARMICHAEL,WNVPools,2012,7,2012-07-01,1
38.6486895751012,-121.334821751431,CARMICHAEL,WNVPools,2014,9,2014-09-01,1
34.0670280519818,-117.120556447815,MENTONE,WNVPools,2014,9,2014-09-01,1
36.3931554512366,-119.834140512049,RIVERDALE,WNVPools,2017,7,2017-07-01,4
36.3931554512366,-119.834140512049,RIVERDALE,WNVPools,2014,7,2014-07-01,2
36.3931554512366,-119.834140512049,RIVERDALE,WNVPools,2017,6,2017-06-01,1
36.3931554512366,-119.834140512049,RIVERDALE,WNVPools,2020,8,2020-08-01,1
33.5225595237489,-117.652321048278,SAN JUAN CAPISTRANO,WNVPools,2005,7,2005-07-01,2
36.5774864456809,-119.402045117766,DINUBA,WNVPools,2009,7,2009-07-01,1
37.0234844097524,-120.101321859174,MADERA ACRES,WNVPools,2016,6,2016-06-01,2
37.0234844097524,-120.101321859174,MADERA ACRES,WNVPools,2014,8,2014-08-01,2
37.0234844097524,-120.101321859174,MADERA ACRES,WNVPools,2016,9,2016-09-01,2
37.0234844097524,-120.101321859174,MADERA ACRES,WNVPools,2017,8,2017-08-01,1
37.0234844097524,-120.101321859174,MADERA ACRES,WNVPools,2020,8,2020-08-01,1
37.0234844097524,-120.101321859174,MADERA ACRES,WNVPools,2016,7,2016-07-01,1
37.0234844097524,-120.101321859174,MADERA ACRES,WNVPools,2016,8,2016-08-01,1
37.0234844097524,-120.101321859174,MADERA ACRES,WNVPools,2019,7,2019-07-01,1
37.0234844097524,-120.101321859174,MADERA ACRES,WNVPools,2014,7,2014-07-01,1
38.2727951910219,-121.249664656129,HERALD,WNVPools,2013,9,2013-09-01,1
38.2727951910219,-121.249664656129,HERALD,WNVPools,2012,7,2012-07-01,1
38.2727951910219,-121.249664656129,HERALD,WNVPools,2016,8,2016-08-01,1
38.2727951910219,-121.249664656129,HERALD,WNVPools,2019,8,2019-08-01,3
38.2727951910219,-121.249664656129,HERALD,WNVPools,2012,8,2012-08-01,1
34.1543993138353,-118.284868208299,LOS ANGELES,WNVPools,2007,8,2007-08-01,1
36.8901403200098,-120.446641200241,FIREBAUGH,WNVPools,2005,7,2005-07-01,1
36.3771498019242,-119.483900125156,WEST GOSHEN,WNVPools,2010,7,2010-07-01,1
37.8201257613957,-122.294698828178,OAKLAND,WNVPools,2015,9,2015-09-01,1
36.2729524675259,-119.858028330583,LEMOORE STATION,WNVPools,2012,7,2012-07-01,1
36.2729524675259,-119.858028330583,LEMOORE STATION,WNVPools,2006,7,2006-07-01,1
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2011,9,2011-09-01,2
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2012,10,2012-10-01,2
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2009,9,2009-09-01,1
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2017,8,2017-08-01,2
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2017,10,2017-10-01,1
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2013,8,2013-08-01,1
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2010,8,2010-08-01,1
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2011,8,2011-08-01,1
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2012,9,2012-09-01,1
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2016,11,2016-11-01,1
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2012,8,2012-08-01,1
34.3990849045426,-118.479238620693,SANTA CLARITA,WNVPools,2012,6,2012-06-01,1
37.2719732729773,-121.993655303538,SARATOGA,WNVPools,2007,8,2007-08-01,1
34.0992873726308,-117.657419452517,UPLAND,WNVPools,2017,6,2017-06-01,3
40.4525586765438,-122.313728276134,ANDERSON,WNVPools,2014,7,2014-07-01,2
40.4525586765438,-122.313728276134,ANDERSON,WNVPools,2020,8,2020-08-01,1
40.4525586765438,-122.313728276134,ANDERSON,WNVPools,2019,8,2019-08-01,1
40.4525586765438,-122.313728276134,ANDERSON,WNVPools,2013,7,2013-07-01,1
40.4525586765438,-122.313728276134,ANDERSON,WNVPools,2012,8,2012-08-01,1
40.4525586765438,-122.313728276134,ANDERSON,WNVPools,2014,8,2014-08-01,1
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2014,7,2014-07-01,2
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2020,9,2020-09-01,2
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2019,8,2019-08-01,4
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2017,8,2017-08-01,4
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2017,9,2017-09-01,3
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2015,9,2015-09-01,3
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2019,7,2019-07-01,1
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2020,7,2020-07-01,1
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2014,8,2014-08-01,1
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2017,7,2017-07-01,1
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2015,7,2015-07-01,3
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2014,6,2014-06-01,1
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2016,6,2016-06-01,1
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2019,9,2019-09-01,1
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2009,8,2009-08-01,1
36.3500429431106,-119.411090380033,GOSHEN,WNVPools,2019,6,2019-06-01,1
33.1698910729248,-117.242697233835,VISTA,WNVPools,2017,7,2017-07-01,1
34.0697889390445,-117.714394386408,MONTCLAIR,WNVPools,2017,7,2017-07-01,4
34.0697889390445,-117.714394386408,MONTCLAIR,WNVPools,2018,7,2018-07-01,2
34.0697889390445,-117.714394386408,MONTCLAIR,WNVPools,2017,8,2017-08-01,3
34.0697889390445,-117.714394386408,MONTCLAIR,WNVPools,2017,9,2017-09-01,2
34.0697889390445,-117.714394386408,MONTCLAIR,WNVPools,2019,7,2019-07-01,1
34.0697889390445,-117.714394386408,MONTCLAIR,WNVPools,2019,8,2019-08-01,1
34.0697889390445,-117.714394386408,MONTCLAIR,WNVPools,2017,10,2017-10-01,1
34.0697889390445,-117.714394386408,MONTCLAIR,WNVPools,2017,6,2017-06-01,1
40.5336343113666,-122.292081834314,REDDING,WNVPools,2006,8,2006-08-01,1
40.5336343113666,-122.292081834314,REDDING,WNVPools,2004,8,2004-08-01,3
33.9562205944717,-117.50705444888,RIVERSIDE,WNVPools,2004,7,2004-07-01,2
33.9562205944717,-117.50705444888,RIVERSIDE,WNVPools,2004,6,2004-06-01,2
35.4064222067921,-118.989703771549,BAKERSFIELD,WNVPools,2013,9,2013-09-01,1
37.5899815220638,-120.835546687546,HUGHSON,WNVPools,2018,8,2018-08-01,1
37.5899815220638,-120.835546687546,HUGHSON,WNVPools,2012,8,2012-08-01,1
37.5899815220638,-120.835546687546,HUGHSON,WNVPools,2016,8,2016-08-01,1
37.5899815220638,-120.835546687546,HUGHSON,WNVPools,2013,8,2013-08-01,4
37.5899815220638,-120.835546687546,HUGHSON,WNVPools,2012,7,2012-07-01,1
37.5899815220638,-120.835546687546,HUGHSON,WNVPools,2016,7,2016-07-01,1
37.5899815220638,-120.835546687546,HUGHSON,WNVPools,2017,8,2017-08-01,1
37.5899815220638,-120.835546687546,HUGHSON,WNVPools,2015,10,2015-10-01,1
33.9575700953533,-117.245485228507,MORENO VALLEY,WNVPools,2013,9,2013-09-01,1
33.9575700953533,-117.245485228507,MORENO VALLEY,WNVPools,2008,7,2008-07-01,2
33.9575700953533,-117.245485228507,MORENO VALLEY,WNVPools,2015,8,2015-08-01,1
33.9575700953533,-117.245485228507,MORENO VALLEY,WNVPools,2011,9,2011-09-01,1
33.9575700953533,-117.245485228507,MORENO VALLEY,WNVPools,2014,10,2014-10-01,1
33.9575700953533,-117.245485228507,MORENO VALLEY,WNVPools,2013,8,2013-08-01,1
33.9575700953533,-117.245485228507,MORENO VALLEY,WNVPools,2017,8,2017-08-01,1
36.9677473622464,-120.066758151997,MADERA,WNVPools,2019,9,2019-09-01,1
36.9677473622464,-120.066758151997,MADERA,WNVPools,2019,7,2019-07-01,4
36.9677473622464,-120.066758151997,MADERA,WNVPools,2019,8,2019-08-01,1
37.8093698325231,-121.304040597686,LATHROP,WNVPools,2008,8,2008-08-01,3
36.8172631970645,-119.658113329362,CLOVIS,WNVPools,2014,8,2014-08-01,1
36.8172631970645,-119.658113329362,CLOVIS,WNVPools,2019,7,2019-07-01,1
37.4293235743775,-120.982608151106,MODESTO,WNVPools,2018,9,2018-09-01,2
33.9675373732489,-118.438476961928,LOS ANGELES,WNVPools,2012,10,2012-10-01,1
33.9675373732489,-118.438476961928,LOS ANGELES,WNVPools,2020,7,2020-07-01,1
33.9675373732489,-118.438476961928,LOS ANGELES,WNVPools,2018,10,2018-10-01,1
33.9675373732489,-118.438476961928,LOS ANGELES,WNVPools,2018,11,2018-11-01,1
39.4957676207157,-121.611069490143,OROVILLE,WNVPools,2020,7,2020-07-01,1
39.4957676207157,-121.611069490143,OROVILLE,WNVPools,2016,8,2016-08-01,1
36.8234833347533,-119.732408520431,FRESNO,WNVPools,2014,7,2014-07-01,1
36.8234833347533,-119.732408520431,FRESNO,WNVPools,2011,8,2011-08-01,2
36.8234833347533,-119.732408520431,FRESNO,WNVPools,2008,7,2008-07-01,1
36.7446119682085,-119.783462479178,FRESNO,WNVPools,2019,6,2019-06-01,1
33.6788432332036,-117.99446963191,HUNTINGTON BEACH,WNVPools,2014,9,2014-09-01,3
33.6788432332036,-117.99446963191,HUNTINGTON BEACH,WNVPools,2014,8,2014-08-01,2
33.6788432332036,-117.99446963191,HUNTINGTON BEACH,WNVPools,2015,9,2015-09-01,1
33.6788432332036,-117.99446963191,HUNTINGTON BEACH,WNVPools,2016,8,2016-08-01,1
33.6788432332036,-117.99446963191,HUNTINGTON BEACH,WNVPools,2019,10,2019-10-01,1
33.6788432332036,-117.99446963191,HUNTINGTON BEACH,WNVPools,2014,10,2014-10-01,1
37.8166389203839,-121.179196970938,MANTECA,WNVPools,2008,8,2008-08-01,2
38.4961736638423,-121.406862643151,FLORIN,WNVPools,2011,8,2011-08-01,1
37.2389514628176,-121.935355268963,SAN JOSE,WNVPools,2007,8,2007-08-01,1
39.0250930038076,-122.922817415456,LAKEPORT,WNVPools,2005,8,2005-08-01,1
39.0250930038076,-122.922817415456,LAKEPORT,WNVPools,2006,8,2006-08-01,2
39.0250930038076,-122.922817415456,LAKEPORT,WNVPools,2006,9,2006-09-01,1
39.0250930038076,-122.922817415456,LAKEPORT,WNVPools,2008,8,2008-08-01,1
39.0250930038076,-122.922817415456,LAKEPORT,WNVPools,2008,7,2008-07-01,1
36.7436530467795,-119.864775344941,FRESNO,WNVPools,2020,8,2020-08-01,2
38.546036517359,-121.857933768498,DAVIS,WNVPools,2012,6,2012-06-01,1
38.546036517359,-121.857933768498,DAVIS,WNVPools,2013,6,2013-06-01,2
38.546036517359,-121.857933768498,DAVIS,WNVPools,2016,8,2016-08-01,3
38.546036517359,-121.857933768498,DAVIS,WNVPools,2012,9,2012-09-01,2
38.546036517359,-121.857933768498,DAVIS,WNVPools,2013,8,2013-08-01,1
38.546036517359,-121.857933768498,DAVIS,WNVPools,2012,8,2012-08-01,1
38.546036517359,-121.857933768498,DAVIS,WNVPools,2010,7,2010-07-01,1
38.546036517359,-121.857933768498,DAVIS,WNVPools,2010,8,2010-08-01,1
37.4820033302398,-120.765583572441,DELHI,WNVPools,2011,9,2011-09-01,1
38.0100852634135,-121.92040060303,PITTSBURG,WNVPools,2008,10,2008-10-01,1
34.2632058728601,-118.391751226476,LOS ANGELES,WNVPools,2005,7,2005-07-01,1
34.2632058728601,-118.391751226476,LOS ANGELES,WNVPools,2005,9,2005-09-01,1
38.8244854101358,-121.256377067836,ROCKLIN,WNVPools,2018,9,2018-09-01,3
38.8244854101358,-121.256377067836,ROCKLIN,WNVPools,2017,9,2017-09-01,2
38.8244854101358,-121.256377067836,ROCKLIN,WNVPools,2015,10,2015-10-01,1
38.8244854101358,-121.256377067836,ROCKLIN,WNVPools,2020,8,2020-08-01,1
37.6011001526489,-120.834022720601,HUGHSON,WNVPools,2008,8,2008-08-01,1
37.6011001526489,-120.834022720601,HUGHSON,WNVPools,2010,10,2010-10-01,1
37.6011001526489,-120.834022720601,HUGHSON,WNVPools,2005,8,2005-08-01,4
37.6011001526489,-120.834022720601,HUGHSON,WNVPools,2010,9,2010-09-01,1
37.6011001526489,-120.834022720601,HUGHSON,WNVPools,2007,9,2007-09-01,1
38.4897997798015,-121.510114051346,SACRAMENTO,WNVPools,2008,7,2008-07-01,1
38.4897997798015,-121.510114051346,SACRAMENTO,WNVPools,2014,7,2014-07-01,1
38.4897997798015,-121.510114051346,SACRAMENTO,WNVPools,2009,9,2009-09-01,1
32.9680026510085,-117.130946032362,SAN DIEGO,WNVPools,2015,10,2015-10-01,1
37.6582435051796,-121.048116899698,MODESTO,WNVPools,2020,7,2020-07-01,3
37.6704344912545,-121.77912975664,LIVERMORE,WNVPools,2014,7,2014-07-01,1
36.2041600484256,-119.356232868837,TULARE,WNVPools,2017,10,2017-10-01,2
36.2041600484256,-119.356232868837,TULARE,WNVPools,2020,8,2020-08-01,1
36.2041600484256,-119.356232868837,TULARE,WNVPools,2020,6,2020-06-01,1
36.2041600484256,-119.356232868837,TULARE,WNVPools,2019,8,2019-08-01,2
36.2041600484256,-119.356232868837,TULARE,WNVPools,2017,7,2017-07-01,1
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2019,9,2019-09-01,1
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2014,7,2014-07-01,3
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2019,8,2019-08-01,1
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2015,6,2015-06-01,1
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2012,10,2012-10-01,1
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2012,8,2012-08-01,1
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2013,7,2013-07-01,2
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2020,8,2020-08-01,1
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2020,9,2020-09-01,1
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2012,9,2012-09-01,1
37.6088784112231,-121.11144546534,STANISLAUS,WNVPools,2015,7,2015-07-01,1
37.9506910087657,-121.720415771606,BRENTWOOD,WNVPools,2013,8,2013-08-01,1
33.753176184542,-116.414579461522,RANCHO MIRAGE,WNVPools,2019,7,2019-07-01,1
33.8445380946515,-118.061102688414,LAKEWOOD,WNVPools,2009,8,2009-08-01,4
33.8445380946515,-118.061102688414,LAKEWOOD,WNVPools,2012,8,2012-08-01,1
33.8445380946515,-118.061102688414,LAKEWOOD,WNVPools,2005,7,2005-07-01,1
33.8445380946515,-118.061102688414,LAKEWOOD,WNVPools,2009,10,2009-10-01,1
33.8445380946515,-118.061102688414,LAKEWOOD,WNVPools,2011,8,2011-08-01,4
33.8445380946515,-118.061102688414,LAKEWOOD,WNVPools,2011,10,2011-10-01,1
33.8445380946515,-118.061102688414,LAKEWOOD,WNVPools,2011,7,2011-07-01,1
33.7707559496591,-118.041392564295,SEAL BEACH,WNVPools,2020,7,2020-07-01,1
33.7707559496591,-118.041392564295,SEAL BEACH,WNVPools,2019,8,2019-08-01,1
33.7707559496591,-118.041392564295,SEAL BEACH,WNVPools,2020,8,2020-08-01,1
33.7707559496591,-118.041392564295,SEAL BEACH,WNVPools,2020,9,2020-09-01,1
33.8313830799595,-118.370075495505,REDONDO BEACH,WNVPools,2014,8,2014-08-01,1
33.8313830799595,-118.370075495505,REDONDO BEACH,WNVPools,2013,7,2013-07-01,2
